 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 10, 2025 
 ==================================================================

 Disk File Name = /media/data/S2008/Calibrations/SRIM/3H_800mbar_95-5.txt.txt

 Ion = Hydrogen [1] , Mass = 3.008 amu

 Target Density =  1.5820E-04 g/cm3 = 5.1382E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    019.23    010.45   
      C      6    007.69    049.82   
      H      1    073.08    039.73   
 ====================================
 Bragg Correction = -0.91%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   2.305E-02  3.191E-04    2.23 mm   171.79 um   221.06 um  
  37.50 keV   2.375E-02  3.022E-04    2.34 mm   174.20 um   225.41 um  
  40.00 keV   2.442E-02  2.871E-04    2.44 mm   176.41 um   229.45 um  
  45.00 keV   2.565E-02  2.613E-04    2.64 mm   181.42 um   236.76 um  
  50.00 keV   2.676E-02  2.402E-04    2.82 mm   185.79 um   243.24 um  
  55.00 keV   2.777E-02  2.224E-04    3.00 mm   189.68 um   249.06 um  
  60.00 keV   2.869E-02  2.073E-04    3.18 mm   193.18 um   254.33 um  
  65.00 keV   2.953E-02  1.942E-04    3.35 mm   196.37 um   259.16 um  
  70.00 keV   3.029E-02  1.828E-04    3.51 mm   199.30 um   263.62 um  
  80.00 keV   3.161E-02  1.639E-04    3.83 mm   207.03 um   271.64 um  
  90.00 keV   3.269E-02  1.488E-04    4.14 mm   213.84 um   278.73 um  
 100.00 keV   3.357E-02  1.364E-04    4.44 mm   219.99 um   285.11 um  
 110.00 keV   3.429E-02  1.260E-04    4.74 mm   225.62 um   290.93 um  
 120.00 keV   3.485E-02  1.172E-04    5.02 mm   230.86 um   296.31 um  
 130.00 keV   3.528E-02  1.096E-04    5.31 mm   235.79 um   301.33 um  
 140.00 keV   3.560E-02  1.031E-04    5.59 mm   240.48 um   306.07 um  
 150.00 keV   3.581E-02  9.727E-05    5.87 mm   244.97 um   310.56 um  
 160.00 keV   3.594E-02  9.214E-05    6.14 mm   249.30 um   314.86 um  
 170.00 keV   3.599E-02  8.755E-05    6.42 mm   253.51 um   318.98 um  
 180.00 keV   3.598E-02  8.344E-05    6.70 mm   257.62 um   322.97 um  
 200.00 keV   3.578E-02  7.633E-05    7.25 mm   271.35 um   330.61 um  
 225.00 keV   3.530E-02  6.907E-05    7.95 mm   291.19 um   339.71 um  
 250.00 keV   3.462E-02  6.316E-05    8.67 mm   310.27 um   348.48 um  
 275.00 keV   3.382E-02  5.823E-05    9.40 mm   328.94 um   357.05 um  
 300.00 keV   3.294E-02  5.405E-05   10.14 mm   347.42 um   365.52 um  
 325.00 keV   3.203E-02  5.047E-05   10.91 mm   365.87 um   373.98 um  
 350.00 keV   3.110E-02  4.736E-05   11.70 mm   384.41 um   382.48 um  
 375.00 keV   3.018E-02  4.464E-05   12.52 mm   403.12 um   391.07 um  
 400.00 keV   2.927E-02  4.222E-05   13.35 mm   422.07 um   399.79 um  
 450.00 keV   2.754E-02  3.814E-05   15.11 mm   493.20 um   417.75 um  
 500.00 keV   2.594E-02  3.482E-05   16.98 mm   562.72 um   436.57 um  
 550.00 keV   2.449E-02  3.206E-05   18.96 mm   631.81 um   456.40 um  
 600.00 keV   2.317E-02  2.973E-05   21.06 mm   701.12 um   477.35 um  
 650.00 keV   2.199E-02  2.773E-05   23.27 mm   771.03 um   499.49 um  
 700.00 keV   2.092E-02  2.600E-05   25.60 mm   841.77 um   522.90 um  
 800.00 keV   1.907E-02  2.314E-05   30.60 mm     1.11 mm   573.63 um  
 900.00 keV   1.754E-02  2.087E-05   36.06 mm     1.35 mm   629.73 um  
   1.00 MeV   1.626E-02  1.903E-05   41.97 mm     1.60 mm   691.24 um  
   1.10 MeV   1.518E-02  1.750E-05   48.33 mm     1.84 mm   758.09 um  
   1.20 MeV   1.425E-02  1.621E-05   55.12 mm     2.08 mm   830.17 um  
   1.30 MeV   1.344E-02  1.511E-05   62.34 mm     2.33 mm   907.35 um  
   1.40 MeV   1.273E-02  1.415E-05   69.98 mm     2.57 mm   989.49 um  
   1.50 MeV   1.210E-02  1.332E-05   78.03 mm     2.82 mm     1.08 mm  
   1.60 MeV   1.154E-02  1.258E-05   86.48 mm     3.07 mm     1.17 mm  
   1.70 MeV   1.104E-02  1.192E-05   95.33 mm     3.33 mm     1.26 mm  
   1.80 MeV   1.058E-02  1.133E-05  104.57 mm     3.58 mm     1.36 mm  
   2.00 MeV   9.790E-03  1.032E-05  124.20 mm     4.55 mm     1.58 mm  
   2.25 MeV   8.971E-03  9.297E-06  150.86 mm     5.93 mm     1.87 mm  
   2.50 MeV   8.293E-03  8.466E-06  179.82 mm     7.23 mm     2.18 mm  
   2.75 MeV   7.720E-03  7.777E-06  211.04 mm     8.49 mm     2.52 mm  
   3.00 MeV   7.229E-03  7.196E-06  244.47 mm     9.74 mm     2.89 mm  
   3.25 MeV   6.818E-03  6.700E-06  280.05 mm    10.99 mm     3.27 mm  
   3.50 MeV   6.409E-03  6.270E-06  317.84 mm    12.25 mm     3.68 mm  
   3.75 MeV   6.048E-03  5.895E-06  357.96 mm    13.52 mm     4.11 mm  
   4.00 MeV   5.751E-03  5.564E-06  400.31 mm    14.82 mm     4.56 mm  
   4.50 MeV   5.245E-03  5.007E-06  491.29 mm    19.68 mm     5.53 mm  
   5.00 MeV   4.828E-03  4.555E-06  590.59 mm    24.24 mm     6.58 mm  
   5.50 MeV   4.478E-03  4.181E-06  698.04 mm    28.67 mm     7.72 mm  
   6.00 MeV   4.181E-03  3.866E-06  813.51 mm    33.06 mm     8.93 mm  
   6.50 MeV   3.924E-03  3.598E-06  936.85 mm    37.45 mm    10.23 mm  
   7.00 MeV   3.700E-03  3.365E-06    1.07 m     41.87 mm    11.59 mm  
   8.00 MeV   3.326E-03  2.983E-06    1.35 m     58.25 mm    14.56 mm  
   9.00 MeV   3.027E-03  2.682E-06    1.67 m     73.49 mm    17.82 mm  
  10.00 MeV   2.781E-03  2.438E-06    2.01 m     88.33 mm    21.36 mm  
  11.00 MeV   2.574E-03  2.237E-06    2.39 m    103.10 mm    25.19 mm  
  12.00 MeV   2.399E-03  2.067E-06    2.79 m    117.94 mm    29.29 mm  
  13.00 MeV   2.247E-03  1.922E-06    3.22 m    132.94 mm    33.66 mm  
  14.00 MeV   2.115E-03  1.797E-06    3.68 m    148.12 mm    38.31 mm  
  15.00 MeV   1.999E-03  1.688E-06    4.16 m    163.53 mm    43.21 mm  
  16.00 MeV   1.896E-03  1.592E-06    4.68 m    179.18 mm    48.38 mm  
  17.00 MeV   1.804E-03  1.507E-06    5.22 m    195.08 mm    53.80 mm  
  18.00 MeV   1.721E-03  1.430E-06    5.78 m    211.22 mm    59.48 mm  
  20.00 MeV   1.578E-03  1.299E-06    7.00 m    272.70 mm    71.61 mm  
  22.50 MeV   1.431E-03  1.167E-06    8.66 m    360.84 mm    88.16 mm  
  25.00 MeV   1.311E-03  1.060E-06   10.48 m    444.32 mm   106.23 mm  
  27.50 MeV   1.212E-03  9.719E-07   12.47 m    526.20 mm   125.79 mm  
  30.00 MeV   1.127E-03  8.976E-07   14.60 m    607.80 mm   146.82 mm  
  32.50 MeV   1.054E-03  8.343E-07   16.90 m    689.81 mm   169.29 mm  
  35.00 MeV   9.910E-04  7.796E-07   19.34 m    772.62 mm   193.18 mm  
  37.50 MeV   9.356E-04  7.319E-07   21.94 m    856.45 mm   218.47 mm  
  40.00 MeV   8.865E-04  6.899E-07   24.68 m    941.42 mm   245.14 mm  
  45.00 MeV   8.035E-04  6.193E-07   30.60 m      1.26 m    302.59 mm  
  50.00 MeV   7.358E-04  5.622E-07   37.10 m      1.56 m    365.39 mm  
  55.00 MeV   6.795E-04  5.151E-07   44.17 m      1.86 m    433.41 mm  
  60.00 MeV   6.319E-04  4.756E-07   51.80 m      2.15 m    506.56 mm  
  65.00 MeV   5.911E-04  4.418E-07   59.97 m      2.45 m    584.73 mm  
  70.00 MeV   5.557E-04  4.127E-07   68.69 m      2.74 m    667.85 mm  
  80.00 MeV   4.973E-04  3.650E-07   87.71 m      3.85 m    848.62 mm  
  90.00 MeV   4.510E-04  3.275E-07  108.81 m      4.88 m      1.05 m   
 100.00 MeV   4.134E-04  2.971E-07  131.96 m      5.88 m      1.27 m   
 110.00 MeV   3.822E-04  2.721E-07  157.11 m      6.88 m      1.50 m   
 120.00 MeV   3.558E-04  2.511E-07  184.22 m      7.89 m      1.76 m   
 130.00 MeV   3.333E-04  2.332E-07  213.24 m      8.90 m      2.03 m   
 140.00 MeV   3.138E-04  2.178E-07  244.15 m      9.92 m      2.31 m   
 150.00 MeV   2.967E-04  2.043E-07  276.91 m     10.96 m      2.61 m   
 160.00 MeV   2.816E-04  1.925E-07  311.49 m     12.02 m      2.93 m   
 170.00 MeV   2.682E-04  1.820E-07  347.85 m     13.08 m      3.27 m   
 180.00 MeV   2.562E-04  1.726E-07  385.98 m     14.16 m      3.62 m   
 200.00 MeV   2.356E-04  1.566E-07  467.35 m     18.28 m      4.36 m   
 225.00 MeV   2.148E-04  1.404E-07  578.45 m     24.13 m      5.37 m   
 250.00 MeV   1.978E-04  1.273E-07  699.70 m     29.64 m      6.46 m   
 275.00 MeV   1.839E-04  1.166E-07  830.73 m     34.99 m      7.63 m   
 300.00 MeV   1.721E-04  1.075E-07  971.23 m     40.28 m      8.88 m   
 325.00 MeV   1.621E-04  9.981E-08    1.12 km    45.54 m     10.21 m   
 350.00 MeV   1.534E-04  9.317E-08    1.28 km    50.80 m     11.60 m   
 375.00 MeV   1.458E-04  8.739E-08    1.45 km    56.08 m     13.07 m   
 400.00 MeV   1.392E-04  8.230E-08    1.62 km    61.37 m     14.59 m   
 450.00 MeV   1.280E-04  7.376E-08    2.00 km    81.17 m     17.83 m   
 500.00 MeV   1.190E-04  6.687E-08    2.40 km    99.45 m     21.30 m   
 550.00 MeV   1.115E-04  6.119E-08    2.84 km   116.96 m     24.97 m   
 600.00 MeV   1.053E-04  5.643E-08    3.30 km   134.03 m     28.85 m   
 650.00 MeV   1.000E-04  5.237E-08    3.78 km   150.81 m     32.89 m   
 700.00 MeV   9.545E-05  4.887E-08    4.30 km   167.39 m     37.11 m   
 800.00 MeV   8.802E-05  4.315E-08    5.39 km   227.86 m     45.98 m   
 900.00 MeV   8.223E-05  3.866E-08    6.56 km   282.26 m     55.38 m   
   1.00 GeV   7.760E-05  3.504E-08    7.81 km   333.40 m     65.22 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  6.3213E+01                keV / (ug/cm2) 
  6.3213E+01                MeV / (mg/cm2) 
  6.3213E+04                keV / (mg/cm2) 
  1.9462E+02                 eV / (1E15 atoms/cm2)
  4.0208E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
