 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 10, 2025 
 ==================================================================

 Disk File Name = /media/data/S2008/Calibrations/SRIM/2H_800mbar_95-5.txt.txt

 Ion = Hydrogen [1] , Mass = 2.008 amu

 Target Density =  1.5820E-04 g/cm3 = 5.1382E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    019.23    010.45   
      C      6    007.69    049.82   
      H      1    073.08    039.73   
 ====================================
 Bragg Correction = -0.91%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  35.00 keV   2.726E-02  2.239E-04    1.93 mm   146.32 um   189.85 um  
  37.50 keV   2.800E-02  2.119E-04    2.02 mm   148.18 um   193.19 um  
  40.00 keV   2.868E-02  2.012E-04    2.11 mm   149.89 um   196.31 um  
  45.00 keV   2.990E-02  1.829E-04    2.28 mm   153.89 um   201.98 um  
  50.00 keV   3.096E-02  1.679E-04    2.44 mm   157.43 um   207.04 um  
  55.00 keV   3.188E-02  1.554E-04    2.60 mm   160.62 um   211.62 um  
  60.00 keV   3.268E-02  1.447E-04    2.75 mm   163.54 um   215.81 um  
  65.00 keV   3.336E-02  1.355E-04    2.90 mm   166.24 um   219.69 um  
  70.00 keV   3.394E-02  1.275E-04    3.05 mm   168.76 um   223.31 um  
  80.00 keV   3.484E-02  1.142E-04    3.33 mm   175.75 um   229.92 um  
  90.00 keV   3.544E-02  1.035E-04    3.62 mm   182.11 um   235.90 um  
 100.00 keV   3.581E-02  9.485E-05    3.90 mm   188.01 um   241.40 um  
 110.00 keV   3.598E-02  8.758E-05    4.17 mm   193.58 um   246.54 um  
 120.00 keV   3.598E-02  8.142E-05    4.45 mm   198.91 um   251.41 um  
 130.00 keV   3.585E-02  7.612E-05    4.73 mm   204.08 um   256.07 um  
 140.00 keV   3.562E-02  7.151E-05    5.01 mm   209.12 um   260.57 um  
 150.00 keV   3.530E-02  6.747E-05    5.29 mm   214.09 um   264.94 um  
 160.00 keV   3.492E-02  6.388E-05    5.57 mm   219.01 um   269.21 um  
 170.00 keV   3.448E-02  6.068E-05    5.86 mm   223.90 um   273.42 um  
 180.00 keV   3.400E-02  5.781E-05    6.15 mm   228.79 um   277.58 um  
 200.00 keV   3.296E-02  5.285E-05    6.75 mm   245.94 um   285.82 um  
 225.00 keV   3.158E-02  4.780E-05    7.52 mm   271.61 um   296.11 um  
 250.00 keV   3.019E-02  4.368E-05    8.33 mm   297.04 um   306.52 um  
 275.00 keV   2.885E-02  4.025E-05    9.17 mm   322.53 um   317.18 um  
 300.00 keV   2.756E-02  3.735E-05   10.06 mm   348.28 um   328.16 um  
 325.00 keV   2.635E-02  3.486E-05   10.98 mm   374.42 um   339.53 um  
 350.00 keV   2.522E-02  3.270E-05   11.95 mm   401.02 um   351.35 um  
 375.00 keV   2.417E-02  3.081E-05   12.96 mm   428.13 um   363.65 um  
 400.00 keV   2.319E-02  2.913E-05   14.02 mm   455.78 um   376.48 um  
 450.00 keV   2.146E-02  2.630E-05   16.25 mm   559.36 um   403.78 um  
 500.00 keV   1.997E-02  2.400E-05   18.67 mm   659.63 um   433.40 um  
 550.00 keV   1.868E-02  2.209E-05   21.25 mm   758.71 um   465.43 um  
 600.00 keV   1.756E-02  2.048E-05   24.01 mm   857.67 um   499.89 um  
 650.00 keV   1.658E-02  1.909E-05   26.94 mm   957.09 um   536.79 um  
 700.00 keV   1.572E-02  1.789E-05   30.03 mm     1.06 mm   576.12 um  
 800.00 keV   1.426E-02  1.592E-05   36.70 mm     1.43 mm   661.90 um  
 900.00 keV   1.309E-02  1.435E-05   44.01 mm     1.77 mm   756.89 um  
   1.00 MeV   1.211E-02  1.308E-05   51.95 mm     2.11 mm   860.70 um  
   1.10 MeV   1.129E-02  1.203E-05   60.49 mm     2.44 mm   972.94 um  
   1.20 MeV   1.059E-02  1.114E-05   69.62 mm     2.77 mm     1.09 mm  
   1.30 MeV   9.985E-03  1.038E-05   79.33 mm     3.10 mm     1.22 mm  
   1.40 MeV   9.452E-03  9.717E-06   89.61 mm     3.44 mm     1.36 mm  
   1.50 MeV   8.980E-03  9.141E-06  100.46 mm     3.78 mm     1.50 mm  
   1.60 MeV   8.558E-03  8.632E-06  111.85 mm     4.12 mm     1.65 mm  
   1.70 MeV   8.179E-03  8.180E-06  123.79 mm     4.47 mm     1.81 mm  
   1.80 MeV   7.836E-03  7.775E-06  136.27 mm     4.82 mm     1.97 mm  
   2.00 MeV   7.236E-03  7.079E-06  162.80 mm     6.13 mm     2.32 mm  
   2.25 MeV   6.620E-03  6.374E-06  198.89 mm     8.01 mm     2.79 mm  
   2.50 MeV   6.054E-03  5.802E-06  238.35 mm     9.80 mm     3.30 mm  
   2.75 MeV   5.621E-03  5.328E-06  281.17 mm    11.56 mm     3.86 mm  
   3.00 MeV   5.250E-03  4.929E-06  327.15 mm    13.30 mm     4.45 mm  
   3.25 MeV   4.930E-03  4.588E-06  376.24 mm    15.05 mm     5.08 mm  
   3.50 MeV   4.650E-03  4.293E-06  428.41 mm    16.80 mm     5.75 mm  
   3.75 MeV   4.404E-03  4.036E-06  483.60 mm    18.58 mm     6.45 mm  
   4.00 MeV   4.185E-03  3.808E-06  541.77 mm    20.37 mm     7.19 mm  
   4.50 MeV   3.813E-03  3.426E-06  666.85 mm    27.08 mm     8.78 mm  
   5.00 MeV   3.506E-03  3.116E-06  803.50 mm    33.37 mm    10.51 mm  
   5.50 MeV   3.249E-03  2.859E-06  951.53 mm    39.50 mm    12.37 mm  
   6.00 MeV   3.030E-03  2.644E-06    1.11 m     45.59 mm    14.36 mm  
   6.50 MeV   2.841E-03  2.459E-06    1.28 m     51.69 mm    16.48 mm  
   7.00 MeV   2.676E-03  2.300E-06    1.46 m     57.83 mm    18.73 mm  
   8.00 MeV   2.401E-03  2.038E-06    1.86 m     80.59 mm    23.62 mm  
   9.00 MeV   2.181E-03  1.832E-06    2.29 m    101.80 mm    28.99 mm  
  10.00 MeV   2.001E-03  1.665E-06    2.77 m    122.52 mm    34.85 mm  
  11.00 MeV   1.851E-03  1.527E-06    3.29 m    143.16 mm    41.19 mm  
  12.00 MeV   1.723E-03  1.411E-06    3.85 m    163.93 mm    47.99 mm  
  13.00 MeV   1.613E-03  1.312E-06    4.45 m    184.93 mm    55.26 mm  
  14.00 MeV   1.517E-03  1.227E-06    5.09 m    206.23 mm    62.97 mm  
  15.00 MeV   1.433E-03  1.152E-06    5.77 m    227.87 mm    71.14 mm  
  16.00 MeV   1.358E-03  1.086E-06    6.48 m    249.85 mm    79.75 mm  
  17.00 MeV   1.291E-03  1.028E-06    7.24 m    272.19 mm    88.79 mm  
  18.00 MeV   1.232E-03  9.756E-07    8.03 m    294.90 mm    98.27 mm  
  20.00 MeV   1.128E-03  8.862E-07    9.73 m    381.15 mm   118.51 mm  
  22.50 MeV   1.023E-03  7.959E-07   12.05 m    504.81 mm   146.17 mm  
  25.00 MeV   9.366E-04  7.228E-07   14.60 m    622.03 mm   176.41 mm  
  27.50 MeV   8.650E-04  6.624E-07   17.38 m    737.04 mm   209.16 mm  
  30.00 MeV   8.044E-04  6.117E-07   20.38 m    851.72 mm   244.38 mm  
  32.50 MeV   7.523E-04  5.685E-07   23.59 m    967.01 mm   282.03 mm  
  35.00 MeV   7.072E-04  5.311E-07   27.01 m      1.08 m    322.07 mm  
  37.50 MeV   6.676E-04  4.986E-07   30.65 m      1.20 m    364.47 mm  
  40.00 MeV   6.326E-04  4.699E-07   34.49 m      1.32 m    409.18 mm  
  45.00 MeV   5.734E-04  4.217E-07   42.79 m      1.77 m    505.48 mm  
  50.00 MeV   5.253E-04  3.828E-07   51.90 m      2.19 m    610.71 mm  
  55.00 MeV   4.853E-04  3.507E-07   61.79 m      2.61 m    724.66 mm  
  60.00 MeV   4.515E-04  3.237E-07   72.47 m      3.02 m    847.11 mm  
  65.00 MeV   4.226E-04  3.007E-07   83.91 m      3.43 m    977.90 mm  
  70.00 MeV   3.975E-04  2.809E-07   96.10 m      3.84 m      1.12 m   
  80.00 MeV   3.562E-04  2.483E-07  122.66 m      5.39 m      1.42 m   
  90.00 MeV   3.235E-04  2.228E-07  152.11 m      6.82 m      1.75 m   
 100.00 MeV   2.970E-04  2.021E-07  184.35 m      8.22 m      2.11 m   
 110.00 MeV   2.750E-04  1.851E-07  219.33 m      9.61 m      2.50 m   
 120.00 MeV   2.565E-04  1.708E-07  256.96 m     11.00 m      2.92 m   
 130.00 MeV   2.406E-04  1.586E-07  297.19 m     12.40 m      3.37 m   
 140.00 MeV   2.269E-04  1.481E-07  339.96 m     13.81 m      3.84 m   
 150.00 MeV   2.150E-04  1.389E-07  385.20 m     15.24 m      4.34 m   
 160.00 MeV   2.044E-04  1.309E-07  432.88 m     16.69 m      4.86 m   
 170.00 MeV   1.950E-04  1.237E-07  482.93 m     18.15 m      5.41 m   
 180.00 MeV   1.866E-04  1.173E-07  535.32 m     19.63 m      5.98 m   
 200.00 MeV   1.723E-04  1.064E-07  646.81 m     25.22 m      7.18 m   
 225.00 MeV   1.577E-04  9.539E-08  798.43 m     33.16 m      8.81 m   
 250.00 MeV   1.460E-04  8.650E-08  963.14 m     40.58 m     10.57 m   
 275.00 MeV   1.363E-04  7.917E-08    1.14 km    47.76 m     12.44 m   
 300.00 MeV   1.281E-04  7.302E-08    1.33 km    54.81 m     14.43 m   
 325.00 MeV   1.212E-04  6.778E-08    1.53 km    61.78 m     16.51 m   
 350.00 MeV   1.152E-04  6.327E-08    1.74 km    68.72 m     18.70 m   
 375.00 MeV   1.100E-04  5.933E-08    1.96 km    75.63 m     20.98 m   
 400.00 MeV   1.054E-04  5.587E-08    2.20 km    82.53 m     23.34 m   
 450.00 MeV   9.772E-05  5.007E-08    2.69 km   108.16 m     28.31 m   
 500.00 MeV   9.156E-05  4.539E-08    3.22 km   131.62 m     33.57 m   
 550.00 MeV   8.651E-05  4.153E-08    3.78 km   153.89 m     39.08 m   
 600.00 MeV   8.229E-05  3.829E-08    4.37 km   175.39 m     44.82 m   
 650.00 MeV   7.872E-05  3.554E-08    4.99 km   196.32 m     50.77 m   
 700.00 MeV   7.567E-05  3.316E-08    5.64 km   216.82 m     56.89 m   
 800.00 MeV   7.072E-05  2.927E-08    7.01 km   290.80 m     69.60 m   
 900.00 MeV   6.689E-05  2.622E-08    8.46 km   356.45 m     82.80 m   
   1.00 GeV   6.387E-05  2.376E-08    9.99 km   417.28 m     96.39 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  6.3213E+01                keV / (ug/cm2) 
  6.3213E+01                MeV / (mg/cm2) 
  6.3213E+04                keV / (mg/cm2) 
  1.9462E+02                 eV / (1E15 atoms/cm2)
  4.7844E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
